elapsed_ms,record_type,kind,index,position_beats,callback_position_ms,sampled_position_ms,error_ms,value
460044.370,position_regression,continuous,2,996.629442,,,-8.899,accepted=false
460099.642,boundary,quarter,996,996.755108,,,,0.75
460182.449,callback,beat,997,996.950107,2293.000,2295.000,2.000,
460182.594,callback,grid,997,996.950107,2293.000,2295.000,2.000,
460209.995,boundary,beat,997,997.010773,,,,
460216.836,position_regression,continuous,2,997.004273,,,-9.863,accepted=false
460327.249,boundary,quarter,997,997.259938,,,,0.25
460361.728,position_regression,continuous,2,997.316271,,,-9.863,accepted=false
460444.542,boundary,half,997,997.509103,,,,
460534.306,position_regression,continuous,2,997.693268,,,-8.964,accepted=false
460561.843,boundary,quarter,997,997.756101,,,,0.75
460651.576,callback,beat,998,997.964100,2762.000,2763.000,1.000,
460651.693,callback,grid,998,997.964100,2762.000,2763.000,1.000,
460672.238,boundary,beat,998,998.009600,,,,
460686.033,position_regression,continuous,2,998.020433,,,-8.913,accepted=false
460789.563,boundary,quarter,998,998.258765,,,,0.25
460851.640,position_regression,continuous,2,998.380097,,,-9.891,accepted=false
460906.839,boundary,half,998,998.507930,,,,
461003.441,position_regression,continuous,2,998.707261,,,-8.906,accepted=false
461024.135,boundary,quarter,998,998.757094,,,,0.75
461100.035,callback,beat,999,998.932593,3210.000,3210.000,0.000,
461100.141,callback,grid,999,998.932593,3210.000,3210.000,0.000,
461134.609,boundary,beat,999,999.008426,,,,
461175.947,position_regression,continuous,2,999.084259,,,-8.873,accepted=false
461251.903,boundary,quarter,999,999.259758,,,,0.25
461320.885,position_regression,continuous,2,999.396257,,,-8.947,accepted=false
461369.203,boundary,half,999,999.506756,,,,
461479.790,boundary,quarter,999,999.760254,,,,0.75
461493.347,position_regression,continuous,2,999.771087,,,-8.868,accepted=false
461576.176,callback,bar,1000,999.961753,3679.000,3685.000,6.000,
461576.312,callback,beat,1000,999.961753,3679.000,3685.000,6.000,
461576.487,callback,grid,1000,999.961753,3679.000,3685.000,6.000,
461596.892,boundary,beat,1000,1000.011586,,,,
461645.147,position_regression,continuous,2,1000.098252,,,-8.879,accepted=false
461714.196,boundary,quarter,1000,1000.256417,,,,0.25
461810.763,position_regression,continuous,2,1000.457916,,,-9.890,accepted=false
461831.489,boundary,half,1000,1000.505582,,,,
461941.873,boundary,quarter,1000,1000.761247,,,,0.75
461962.552,position_regression,continuous,2,1000.785080,,,-8.877,accepted=false
462045.352,callback,beat,1001,1000.977912,4149.000,4154.000,5.000,
462045.548,callback,grid,1001,1000.977912,4149.000,4154.000,5.000,
462059.148,boundary,beat,1001,1001.008246,,,,
462135.092,position_regression,continuous,2,1001.162078,,,-8.952,accepted=false
462176.475,boundary,quarter,1001,1001.257411,,,,0.25
462279.938,position_regression,continuous,2,1001.474076,,,-8.906,accepted=false
462293.881,boundary,half,1001,1001.502242,,,,
462404.167,boundary,quarter,1001,1001.760074,,,,0.75
462452.477,position_regression,continuous,2,1001.848906,,,-8.915,accepted=false
462493.930,callback,beat,1002,1001.946406,4597.000,4601.000,4.000,
462494.100,callback,grid,1002,1001.946406,4597.000,4601.000,4.000,
462521.506,boundary,beat,1002,1002.007072,,,,
462604.238,position_regression,continuous,2,1002.176071,,,-8.884,accepted=false
462638.807,boundary,quarter,1002,1002.256237,,,,0.25
462749.148,boundary,half,1002,1002.511902,,,,
462769.866,position_regression,continuous,2,1002.537902,,,-8.952,accepted=false
462866.464,boundary,quarter,1002,1002.756733,,,,0.75
462921.688,position_regression,continuous,2,1002.862899,,,-9.944,accepted=false
462963.038,callback,beat,1003,1002.960399,5066.000,5069.000,3.000,
462963.179,callback,grid,1003,1002.960399,5066.000,5069.000,3.000,
462984.045,boundary,beat,1003,1003.008065,,,,
463094.130,position_regression,continuous,2,1003.239897,,,-8.910,accepted=false
463101.056,boundary,quarter,1003,1003.255063,,,,0.25
463211.432,boundary,half,1003,1003.510728,,,,
463245.944,position_regression,continuous,2,1003.567061,,,-8.907,accepted=false
463328.778,boundary,quarter,1003,1003.759893,,,,0.75
463411.518,position_regression,continuous,2,1003.926725,,,-8.853,accepted=false
463432.292,callback,bar,1004,1003.974392,5535.000,5537.000,2.000,
463432.408,callback,beat,1004,1003.974392,5535.000,5537.000,2.000,
463432.535,callback,grid,1004,1003.974392,5535.000,5537.000,2.000,
463446.071,boundary,beat,1004,1004.004725,,,,
463556.461,boundary,quarter,1004,1004.258223,,,,0.25
463563.403,position_regression,continuous,2,1004.253890,,,-8.966,accepted=false
463673.741,boundary,half,1004,1004.507388,,,,
463735.900,position_regression,continuous,2,1004.630887,,,-8.889,accepted=false
463791.086,boundary,quarter,1004,1004.758720,,,,0.75
463880.724,position_regression,continuous,2,1004.940718,,,-9.881,accepted=false
463880.783,callback,beat,1005,1004.947218,5983.000,5983.000,0.000,
463880.894,callback,grid,1005,1004.947218,5983.000,5983.000,0.000,
463908.382,boundary,beat,1005,1005.005718,,,,
464018.806,boundary,quarter,1005,1005.259216,,,,0.25
464136.085,boundary,half,1005,1005.508381,,,,
464205.037,position_regression,continuous,2,1005.644880,,,-8.897,accepted=false
464253.406,boundary,quarter,1005,1005.755379,,,,0.75
464343.052,callback,beat,1006,1005.965545,6453.000,6456.000,3.000,
464343.173,callback,grid,1006,1005.965545,6453.000,6456.000,3.000,
464363.767,boundary,beat,1006,1006.011044,,,,
464370.686,position_regression,continuous,2,1006.004544,,,-9.941,accepted=false
464481.109,boundary,quarter,1006,1006.260209,,,,0.25
464522.452,position_regression,continuous,2,1006.331709,,,-8.908,accepted=false
464598.433,boundary,half,1006,1006.505041,,,,
464695.045,position_regression,continuous,2,1006.708706,,,-8.949,accepted=false
464715.812,boundary,quarter,1006,1006.754206,,,,0.75
464812.259,callback,beat,1007,1006.979538,6922.000,6924.000,2.000,
464812.379,callback,grid,1007,1006.979538,6922.000,6924.000,2.000,
464826.062,boundary,beat,1007,1007.009871,,,,
464839.871,position_regression,continuous,2,1007.020704,,,-8.902,accepted=false
464943.363,boundary,quarter,1007,1007.259036,,,,0.25
465012.334,position_regression,continuous,2,1007.395535,,,-8.914,accepted=false
465060.860,boundary,half,1007,1007.506034,,,,
465164.175,position_regression,continuous,2,1007.722699,,,-8.952,accepted=false
465178.025,boundary,quarter,1007,1007.753032,,,,0.75
465260.732,callback,bar,1008,1007.945864,7370.000,7370.000,0.000,
465260.844,callback,beat,1008,1007.945864,7370.000,7370.000,0.000,
465260.929,callback,grid,1008,1007.945864,7370.000,7370.000,0.000,
465288.341,boundary,beat,1008,1008.008697,,,,
465288.379,arrangement,layer,63,1008.008697,,,,false
465329.790,position_regression,continuous,2,1008.084530,,,-8.949,accepted=false
465404.896,boundary,quarter,1008,1008.255695,,,,0.25
465486.122,position_regression,continuous,2,1008.420361,,,-8.816,accepted=false
465520.921,boundary,half,1008,1008.502694,,,,
465631.701,boundary,quarter,1008,1008.756192,,,,0.75
465652.373,position_regression,continuous,2,1008.782192,,,-8.865,accepted=false
465735.248,callback,beat,1009,1008.972857,7839.000,7844.000,5.000,
465735.426,callback,grid,1009,1008.972857,7839.000,7844.000,5.000,
465749.063,boundary,beat,1009,1009.003190,,,,
465804.518,position_regression,continuous,2,1009.109356,,,-9.762,accepted=false
465866.352,boundary,quarter,1009,1009.252355,,,,0.25
465969.792,position_regression,continuous,2,1009.471187,,,-8.939,accepted=false
465983.762,boundary,half,1009,1009.501520,,,,
466094.015,boundary,quarter,1009,1009.757185,,,,0.75
466121.728,position_regression,continuous,2,1009.796185,,,-9.066,accepted=false
466183.744,callback,beat,1010,1009.939184,8287.000,8290.000,3.000,
466183.880,callback,grid,1010,1009.939184,8287.000,8290.000,3.000,
466211.295,boundary,beat,1010,1010.004183,,,,
466294.079,position_regression,continuous,2,1010.173182,,,-8.895,accepted=false
466335.548,boundary,quarter,1010,1010.268515,,,,0.25
466439.007,boundary,half,1010,1010.504680,,,,
466445.895,position_regression,continuous,2,1010.500347,,,-8.908,accepted=false
466556.296,boundary,quarter,1010,1010.753845,,,,0.75
466611.459,position_regression,continuous,2,1010.860011,,,-8.890,accepted=false
466652.886,callback,beat,1011,1010.957510,8757.000,8760.000,3.000,
466653.017,callback,grid,1011,1010.957510,8757.000,8760.000,3.000,
466673.582,boundary,beat,1011,1011.003010,,,,
466763.250,position_regression,continuous,2,1011.187175,,,-8.895,accepted=false
466790.921,boundary,quarter,1011,1011.252175,,,,0.25
466901.396,boundary,half,1011,1011.507840,,,,
466935.802,position_regression,continuous,2,1011.564173,,,-8.925,accepted=false
467018.688,boundary,quarter,1011,1011.752671,,,,0.75
467080.675,position_regression,continuous,2,1011.874004,,,-9.920,accepted=false
467122.114,callback,bar,1012,1011.971503,9226.000,9228.000,2.000,
467122.264,callback,beat,1012,1011.971503,9226.000,9228.000,2.000,
467122.352,callback,grid,1012,1011.971503,9226.000,9228.000,2.000,
467135.885,boundary,beat,1012,1012.001836,,,,
467246.275,boundary,quarter,1012,1012.255334,,,,0.25
467253.304,position_regression,continuous,2,1012.251001,,,-9.049,accepted=false
467363.566,boundary,half,1012,1012.504499,,,,
467404.982,position_regression,continuous,2,1012.578166,,,-8.920,accepted=false
467480.874,boundary,quarter,1012,1012.755831,,,,0.75
467570.569,position_regression,continuous,2,1012.937830,,,-8.913,accepted=false
467570.650,callback,beat,1013,1012.942163,9674.000,9674.000,0.000,
467570.760,callback,grid,1013,1012.942163,9674.000,9674.000,0.000,
467598.172,boundary,beat,1013,1013.000663,,,,
467708.580,boundary,quarter,1013,1013.254161,,,,0.25
467722.516,position_regression,continuous,2,1013.264994,,,-9.044,accepted=false
467825.936,boundary,half,1013,1013.505492,,,,
467895.010,position_regression,continuous,2,1013.641992,,,-8.997,accepted=false
467943.205,boundary,quarter,1013,1013.752491,,,,0.75
468039.781,position_regression,continuous,2,1013.953989,,,-8.922,accepted=false
468039.839,callback,beat,1014,1013.958323,10143.000,10143.000,0.000,
468039.931,callback,grid,1014,1013.958323,10143.000,10143.000,0.000,
468060.483,boundary,beat,1014,1014.001656,,,,
468170.942,boundary,quarter,1014,1014.255154,,,,0.25
468212.280,position_regression,continuous,2,1014.328820,,,-8.905,accepted=false
468288.206,boundary,half,1014,1014.502152,,,,
468364.872,position_regression,continuous,2,1014.658151,,,-8.660,accepted=false
468405.638,boundary,quarter,1014,1014.751317,,,,0.75
468502.558,callback,beat,1015,1014.976649,10613.000,10615.000,2.000,
468502.743,callback,grid,1015,1014.976649,10613.000,10615.000,2.000,
468515.926,boundary,beat,1015,1015.006982,,,,
468536.615,position_regression,continuous,2,1015.030815,,,-8.911,accepted=false
468633.197,boundary,quarter,1015,1015.256147,,,,0.25
468681.466,position_regression,continuous,2,1015.342813,,,-8.901,accepted=false
468750.485,boundary,half,1015,1015.500979,,,,
468853.954,position_regression,continuous,2,1015.719811,,,-8.885,accepted=false
468867.893,boundary,quarter,1015,1015.750144,,,,0.75
468950.699,callback,bar,1016,1015.942976,11061.000,11061.000,0.000,
468950.847,callback,beat,1016,1015.942976,11061.000,11061.000,0.000,
468951.109,callback,grid,1016,1015.942976,11061.000,11061.000,0.000,
468978.224,boundary,beat,1016,1016.005809,,,,
469005.788,position_regression,continuous,2,1016.046975,,,-8.853,accepted=false
469095.519,boundary,quarter,1016,1016.252807,,,,0.25
469171.393,position_regression,continuous,2,1016.406639,,,-8.881,accepted=false
469212.814,boundary,half,1016,1016.504138,,,,
469323.172,position_regression,continuous,2,1016.733803,,,-8.904,accepted=false
469336.975,boundary,quarter,1016,1016.764137,,,,0.75
469426.862,callback,beat,1017,1016.969969,11530.000,11535.000,5.000,
469427.289,callback,grid,1017,1016.969969,11530.000,11535.000,5.000,
469440.705,boundary,beat,1017,1017.004635,,,,
469495.989,position_regression,continuous,2,1017.108634,,,-9.993,accepted=false
469557.769,boundary,quarter,1017,1017.253800,,,,0.25
469640.577,position_regression,continuous,2,1017.420632,,,-8.869,accepted=false
469675.072,boundary,half,1017,1017.500798,,,,
469785.488,boundary,quarter,1017,1017.756463,,,,0.75
469813.109,position_regression,continuous,2,1017.797629,,,-8.932,accepted=false
469896.064,callback,beat,1018,1017.986128,11999.000,12004.000,5.000,
469896.366,callback,grid,1018,1017.986128,11999.000,12004.000,5.000,
469902.920,boundary,beat,1018,1018.001295,,,,
469964.918,position_regression,continuous,2,1018.124794,,,-8.911,accepted=false
470020.075,boundary,quarter,1018,1018.252626,,,,0.25
470130.496,position_regression,continuous,2,1018.484458,,,-8.902,accepted=false
470144.275,boundary,half,1018,1018.514791,,,,
470247.795,boundary,quarter,1018,1018.755290,,,,0.75
470282.294,position_regression,continuous,2,1018.811622,,,-8.740,accepted=false
470344.414,callback,beat,1019,1018.954621,12447.000,12451.000,4.000,
470344.552,callback,grid,1019,1018.954621,12447.000,12451.000,4.000,
470365.119,boundary,beat,1019,1019.004454,,,,
470454.833,position_regression,continuous,2,1019.188620,,,-8.928,accepted=false
470489.337,boundary,quarter,1019,1019.264453,,,,0.25
470593.600,boundary,half,1019,1019.504951,,,,
470599.736,position_regression,continuous,2,1019.500618,,,-8.153,accepted=false
470710.079,boundary,quarter,1019,1019.754116,,,,0.75
470772.158,position_regression,continuous,2,1019.875448,,,-8.889,accepted=false
470813.581,callback,bar,1020,1019.970781,12917.000,12920.000,3.000,
470813.718,callback,beat,1020,1019.970781,12917.000,12920.000,3.000,
470813.772,callback,grid,1020,1019.970781,12917.000,12920.000,3.000,
470827.379,boundary,beat,1020,1020.001114,,,,
470923.961,position_regression,continuous,2,1020.202613,,,-8.891,accepted=false
470944.677,boundary,quarter,1020,1020.252446,,,,0.25
471055.068,boundary,half,1020,1020.503777,,,,
471096.498,position_regression,continuous,2,1020.577444,,,-8.896,accepted=false
471172.419,boundary,quarter,1020,1020.752942,,,,0.75
471241.375,position_regression,continuous,2,1020.889441,,,-8.886,accepted=false
471262.091,callback,beat,1021,1020.939274,13365.000,13367.000,2.000,
471262.207,callback,grid,1021,1020.939274,13365.000,13367.000,2.000,
471296.589,boundary,beat,1021,1021.015107,,,,
471400.120,boundary,quarter,1021,1021.255606,,,,0.25
471413.892,position_regression,continuous,2,1021.266439,,,-8.913,accepted=false
471517.383,boundary,half,1021,1021.504771,,,,
471565.682,position_regression,continuous,2,1021.591437,,,-9.926,accepted=false
471634.701,boundary,quarter,1021,1021.751769,,,,0.75
471731.281,position_regression,continuous,2,1021.953267,,,-8.903,accepted=false
471731.331,callback,beat,1022,1021.957601,13834.000,13835.000,1.000,
471731.426,callback,grid,1022,1021.957601,13834.000,13835.000,1.000,
471752.022,boundary,beat,1022,1022.000934,,,,
471862.417,boundary,quarter,1022,1022.254432,,,,0.25
471883.064,position_regression,continuous,2,1022.280432,,,-8.905,accepted=false
471979.728,boundary,half,1022,1022.501430,,,,
472055.564,position_regression,continuous,2,1022.655263,,,-9.860,accepted=false
472097.022,boundary,quarter,1022,1022.752762,,,,0.75
472200.541,position_regression,continuous,2,1022.967260,,,-8.957,accepted=false
472200.609,callback,beat,1023,1022.971594,14303.000,14303.000,0.000,
472200.748,callback,grid,1023,1022.971594,14303.000,14303.000,0.000,
472221.218,boundary,beat,1023,1023.017093,,,,
472324.835,boundary,quarter,1023,1023.255425,,,,0.25
472372.993,position_regression,continuous,2,1023.344258,,,-8.901,accepted=false
472441.985,boundary,half,1023,1023.502423,,,,
472524.759,position_regression,continuous,2,1023.671422,,,-8.691,accepted=false
472566.200,boundary,quarter,1023,1023.766755,,,,0.75
472669.749,boundary,beat,1024,1024.005087,,,,
472669.807,arrangement,transition,64,1024.005087,,,,loop
472690.398,position_regression,continuous,2,1024.031086,,,-7.907,accepted=false
472787.005,boundary,quarter,1024,1024.252085,,,,0.25
472842.162,position_regression,continuous,2,1024.358251,,,-8.878,accepted=false
472904.271,boundary,half,1024,1024.501250,,,,
473014.669,position_regression,continuous,2,1024.735248,,,-7.915,accepted=false
473028.474,boundary,quarter,1024,1024.763415,,,,0.75
473111.317,callback,beat,1025,1024.956247,451.000,452.000,1.000,
473111.462,callback,grid,1025,1024.956247,451.000,452.000,1.000,
473132.038,boundary,beat,1025,1025.006080,,,,
473166.499,position_regression,continuous,2,1025.060246,,,-8.944,accepted=false
473249.296,boundary,quarter,1025,1025.250911,,,,0.25
473332.110,position_regression,continuous,2,1025.422077,,,-7.948,accepted=false
473375.069,boundary,half,1025,1025.519576,,,,
473476.979,boundary,quarter,1025,1025.753574,,,,0.75
473483.898,position_regression,continuous,2,1025.749241,,,-8.942,accepted=false
473580.517,callback,beat,1026,1025.972406,921.000,921.000,0.000,
473580.716,callback,grid,1026,1025.972406,921.000,921.000,0.000,
473594.269,boundary,beat,1026,1026.002739,,,,
473656.374,position_regression,continuous,2,1026.124072,,,-7.874,accepted=false
473711.581,boundary,quarter,1026,1026.251904,,,,0.25
473801.295,position_regression,continuous,2,1026.436070,,,-8.858,accepted=false
473835.830,boundary,half,1026,1026.514069,,,,
473939.390,boundary,quarter,1026,1026.752401,,,,0.75
473973.763,position_regression,continuous,2,1026.813067,,,-7.886,accepted=false
474036.276,callback,beat,1027,1026.956066,1369.000,1375.000,6.000,
474036.857,callback,grid,1027,1026.956066,1369.000,1375.000,6.000,
474056.761,boundary,beat,1027,1027.001566,,,,
474125.560,position_regression,continuous,2,1027.138065,,,-9.844,accepted=false
474173.922,boundary,quarter,1027,1027.250731,,,,0.25
474284.471,boundary,half,1027,1027.502062,,,,
474291.337,position_regression,continuous,2,1027.499896,,,-7.901,accepted=false
474401.650,boundary,quarter,1027,1027.751227,,,,0.75
474442.987,position_regression,continuous,2,1027.827060,,,-8.894,accepted=false
474505.140,callback,bar,1028,1027.970059,1838.000,1843.000,5.000,
474505.308,callback,beat,1028,1027.970059,1838.000,1843.000,5.000,
474505.609,callback,grid,1028,1027.970059,1838.000,1843.000,5.000,
474518.916,boundary,beat,1028,1028.000392,,,,
474615.476,position_regression,continuous,2,1028.201891,,,-7.920,accepted=false
474643.145,boundary,quarter,1028,1028.264724,,,,0.25
474746.567,boundary,half,1028,1028.503055,,,,
474760.373,position_regression,continuous,2,1028.513889,,,-8.739,accepted=false
474863.903,boundary,quarter,1028,1028.754387,,,,0.75
474974.306,callback,beat,1029,1028.984052,2307.000,2311.000,4.000,
474974.448,callback,grid,1029,1028.984052,2307.000,2311.000,4.000,
474988.105,boundary,beat,1029,1029.014385,,,,
475084.674,position_regression,continuous,2,1029.218051,,,-8.907,accepted=false
475105.383,boundary,quarter,1029,1029.263550,,,,0.25
475208.864,boundary,half,1029,1029.504049,,,,
475250.295,position_regression,continuous,2,1029.577715,,,-7.919,accepted=false
475326.224,boundary,quarter,1029,1029.751047,,,,0.75
475402.102,position_regression,continuous,2,1029.904879,,,-8.892,accepted=false
475422.793,callback,beat,1030,1029.952545,2755.000,2758.000,3.000,
475422.930,callback,grid,1030,1029.952545,2755.000,2758.000,3.000,
475443.494,boundary,beat,1030,1030.000212,,,,
475553.930,boundary,quarter,1030,1030.253710,,,,0.25
475574.584,position_regression,continuous,2,1030.279710,,,-8.874,accepted=false
475671.173,boundary,half,1030,1030.502875,,,,
475726.358,position_regression,continuous,2,1030.606874,,,-8.843,accepted=false
475795.375,boundary,quarter,1030,1030.765040,,,,0.75
475892.011,position_regression,continuous,2,1030.968705,,,-7.593,accepted=false
475892.113,callback,beat,1031,1030.970872,3225.000,3227.000,2.000,
475892.335,callback,grid,1031,1030.970872,3225.000,3227.000,2.000,
475912.818,boundary,beat,1031,1031.014205,,,,
476016.194,boundary,quarter,1031,1031.254703,,,,0.25
476043.780,position_regression,continuous,2,1031.295869,,,-8.911,accepted=false
476140.365,boundary,half,1031,1031.519035,,,,
476216.271,position_regression,continuous,2,1031.670700,,,-7.919,accepted=false
476250.802,boundary,quarter,1031,1031.750866,,,,0.75
476333.581,callback,bar,1032,1031.941532,3673.000,3676.000,3.000,
476333.685,callback,beat,1032,1031.941532,3673.000,3676.000,3.000,
476333.869,callback,grid,1032,1031.941532,3673.000,3676.000,3.000,
476361.171,position_regression,continuous,2,1031.982698,,,-8.904,accepted=false
476375.024,boundary,beat,1032,1032.013031,,,,
476478.541,boundary,quarter,1032,1032.251363,,,,0.25
476533.734,position_regression,continuous,2,1032.359695,,,-7.956,accepted=false
476595.809,boundary,half,1032,1032.502694,,,,
476685.504,position_regression,continuous,2,1032.684693,,,-8.942,accepted=false
476720.027,boundary,quarter,1032,1032.767026,,,,0.75
476802.797,callback,beat,1033,1032.957691,4142.000,4145.000,3.000,
476802.918,callback,grid,1033,1032.957691,4142.000,4145.000,3.000,
476823.475,boundary,beat,1033,1033.003191,,,,
476851.096,position_regression,continuous,2,1033.046524,,,-7.917,accepted=false
476940.984,boundary,quarter,1033,1033.252356,,,,0.25
477002.870,position_regression,continuous,2,1033.373688,,,-8.892,accepted=false
477064.979,boundary,half,1033,1033.516687,,,,
477168.535,boundary,quarter,1033,1033.750686,,,,0.75
477175.374,position_regression,continuous,2,1033.748519,,,-7.871,accepted=false
477271.975,callback,beat,1034,1033.971684,4611.000,4613.000,2.000,
477272.074,callback,grid,1034,1033.971684,4611.000,4613.000,2.000,
477285.788,boundary,beat,1034,1034.002017,,,,
477320.275,position_regression,continuous,2,1034.060517,,,-8.902,accepted=false
477403.085,boundary,quarter,1034,1034.251182,,,,0.25
477492.773,position_regression,continuous,2,1034.437514,,,-7.911,accepted=false
477527.266,boundary,half,1034,1034.513347,,,,
477630.857,boundary,quarter,1034,1034.753846,,,,0.75
477644.571,position_regression,continuous,2,1034.762512,,,-9.836,accepted=false
477720.489,callback,beat,1035,1034.938011,5059.000,5059.000,0.000,
477720.684,callback,grid,1035,1034.938011,5059.000,5059.000,0.000,
477748.130,boundary,beat,1035,1035.003011,,,,
477810.257,position_regression,continuous,2,1035.124343,,,-7.985,accepted=false
477872.291,boundary,quarter,1035,1035.267342,,,,0.25
477961.956,position_regression,continuous,2,1035.451507,,,-8.889,accepted=false
477989.598,boundary,half,1035,1035.512174,,,,
478093.079,boundary,quarter,1035,1035.752672,,,,0.75
478134.691,position_regression,continuous,2,1035.826338,,,-8.138,accepted=false
478189.689,callback,bar,1036,1035.956337,5529.000,5529.000,0.000,
478189.792,callback,beat,1036,1035.956337,5529.000,5529.000,0.000,
478189.927,callback,grid,1036,1035.956337,5529.000,5529.000,0.000,
478210.454,boundary,beat,1036,1036.001837,,,,
478286.281,position_regression,continuous,2,1036.153503,,,-8.899,accepted=false
478334.647,boundary,quarter,1036,1036.264002,,,,0.25
478438.086,boundary,half,1036,1036.502333,,,,
478451.865,position_regression,continuous,2,1036.515333,,,-7.891,accepted=false
478555.390,boundary,quarter,1036,1036.751498,,,,0.75
478604.048,position_regression,continuous,2,1036.842498,,,-9.294,accepted=false
478665.802,callback,beat,1037,1036.985497,5998.000,6004.000,6.000,
478665.920,callback,grid,1037,1036.985497,5998.000,6004.000,6.000,
478672.726,boundary,beat,1037,1037.000663,,,,
478776.162,position_regression,continuous,2,1037.217329,,,-7.856,accepted=false
478796.932,boundary,quarter,1037,1037.264995,,,,0.25
478900.415,boundary,half,1037,1037.503327,,,,
478921.107,position_regression,continuous,2,1037.529326,,,-8.941,accepted=false
479017.739,boundary,quarter,1037,1037.750325,,,,0.75
479093.560,position_regression,continuous,2,1037.904157,,,-8.869,accepted=false
479114.289,callback,beat,1038,1037.951823,6446.000,6450.000,4.000,
479114.411,callback,grid,1038,1037.951823,6446.000,6450.000,4.000,
479142.256,boundary,beat,1038,1038.014656,,,,
479245.384,position_regression,continuous,2,1038.231322,,,-8.876,accepted=false
479259.224,boundary,quarter,1038,1038.261655,,,,0.25
479362.707,boundary,half,1038,1038.504320,,,,
479410.995,position_regression,continuous,2,1038.593152,,,-7.911,accepted=false
479479.984,boundary,quarter,1038,1038.751318,,,,0.75
479562.757,position_regression,continuous,2,1038.920317,,,-8.893,accepted=false
479583.490,callback,beat,1039,1038.965816,6915.000,6918.000,3.000,
479583.605,callback,grid,1039,1038.965816,6915.000,6918.000,3.000,
479604.174,boundary,beat,1039,1039.015649,,,,
479707.717,boundary,quarter,1039,1039.253981,,,,0.25
479735.263,position_regression,continuous,2,1039.295148,,,-7.898,accepted=false
479825.243,boundary,half,1039,1039.500979,,,,
479880.180,position_regression,continuous,2,1039.607145,,,-8.902,accepted=false
479942.281,boundary,quarter,1039,1039.750144,,,,0.75
480052.708,position_regression,continuous,2,1039.984143,,,-7.950,accepted=false
480052.784,callback,bar,1040,1039.986309,7385.000,7388.000,3.000,
480052.939,callback,beat,1040,1039.986309,7385.000,7388.000,3.000,
480053.033,callback,grid,1040,1039.986309,7385.000,7388.000,3.000,
480066.473,boundary,beat,1040,1040.012309,,,,
480066.512,arrangement,layer,65,1040.012309,,,,true
480170.026,boundary,quarter,1040,1040.254974,,,,0.25
480204.463,position_regression,continuous,2,1040.309140,,,-8.909,accepted=false
480294.223,boundary,half,1040,1040.514972,,,,
480370.229,position_regression,continuous,2,1040.670971,,,-8.068,accepted=false
480411.482,boundary,quarter,1040,1040.764137,,,,0.75
480494.275,callback,beat,1041,1040.956969,7833.000,7837.000,4.000,
480494.392,callback,grid,1041,1040.956969,7833.000,7837.000,4.000,
480514.978,boundary,beat,1041,1041.002469,,,,
480521.857,position_regression,continuous,2,1040.998136,,,-8.894,accepted=false
480632.283,boundary,quarter,1041,1041.251634,,,,0.25
480694.394,position_regression,continuous,2,1041.372966,,,-7.878,accepted=false
480756.500,boundary,half,1041,1041.515965,,,,
480846.158,position_regression,continuous,2,1041.700131,,,-8.867,accepted=false
480873.839,boundary,quarter,1041,1041.762964,,,,0.75
480963.517,callback,beat,1042,1041.970962,8302.000,8305.000,3.000,
480963.659,callback,grid,1042,1041.970962,8302.000,8305.000,3.000,
480977.317,boundary,beat,1042,1042.001295,,,,
481011.778,position_regression,continuous,2,1042.061962,,,-7.898,accepted=false
481094.612,boundary,quarter,1042,1042.250460,,,,0.25
481163.560,position_regression,continuous,2,1042.386959,,,-9.873,accepted=false
481218.789,boundary,half,1042,1042.514792,,,,
481322.328,boundary,quarter,1042,1042.750957,,,,0.75
481336.300,position_regression,continuous,2,1042.763957,,,-8.041,accepted=false
481413.960,callback,beat,1043,1042.943789,8750.000,8754.000,4.000,
481414.219,callback,grid,1043,1042.943789,8750.000,8754.000,4.000,
481439.652,boundary,beat,1043,1043.000122,,,,
481480.993,position_regression,continuous,2,1043.075955,,,-8.902,accepted=false
481563.784,boundary,quarter,1043,1043.266620,,,,0.25
481653.463,position_regression,continuous,2,1043.450785,,,-7.892,accepted=false
481681.085,boundary,half,1043,1043.513618,,,,
481784.644,boundary,quarter,1043,1043.751950,,,,0.75
481805.352,position_regression,continuous,2,1043.777950,,,-8.980,accepted=false
481881.176,callback,bar,1044,1043.953449,9219.000,9220.000,1.000,
481881.300,callback,beat,1044,1043.953449,9219.000,9220.000,1.000,
481881.387,callback,grid,1044,1043.953449,9219.000,9220.000,1.000,
481901.891,boundary,beat,1044,1044.003282,,,,
481970.928,position_regression,continuous,2,1044.139781,,,-7.922,accepted=false
482026.549,boundary,quarter,1044,1044.263280,,,,0.25
482122.663,position_regression,continuous,2,1044.466945,,,-8.881,accepted=false
482143.413,boundary,half,1044,1044.512445,,,,
482246.918,boundary,quarter,1044,1044.752943,,,,0.75
482295.159,position_regression,continuous,2,1044.841776,,,-7.890,accepted=false
482350.376,callback,beat,1045,1044.969608,9689.000,9689.000,0.000,
482350.490,callback,grid,1045,1044.969608,9689.000,9689.000,0.000,
482371.110,boundary,beat,1045,1045.017275,,,,
482440.063,position_regression,continuous,2,1045.153774,,,-8.908,accepted=false
482488.804,boundary,quarter,1045,1045.264273,,,,0.25
482592.043,boundary,half,1045,1045.500438,,,,
482716.147,boundary,quarter,1045,1045.766936,,,,0.75
482764.410,position_regression,continuous,2,1045.855769,,,-8.885,accepted=false
